H1N1JN381339,0.019435,0.017668,0.219469,0.022968,0.611307,0.019435,0.017668,0.017668,0.017668,0.219469,0.215929,0.019435,0.017668,0.021201,0.021201,0.217699,0.019435,0.021201,0.054770,0.017668,0.017668,0.019435,0.021201,0.026502,0.613074,0.017668,0.606007,0.037102,0.019435,0.024735,0.017668,0.024735,0.017668,0.019435,0.017668,0.019435,0.024735,0.618375,0.604240,0.021201,0.609541,0.614841,0.215929,0.017668,0.024735,0.221239,0.017668,0.616608,0.019435,0.021201,0.017668,0.014134,0.026502,0.621908,0.611307,0.022968,0.015901,0.618375,0.000000,0.602473,0.017668,0.219469,0.611307,0.017668,0.026502,0.221239,0.611307,0.015901,0.019435,0.019435,0.017668,0.019435,0.614841,0.019435,0.214159,0.221239,0.022968,0.019435,0.224779,0.026502,0.017668,0.613074,0.621908,0.614841,0.019435,0.028269,0.019435,0.217699,0.219469,0.611307,0.221239,0.015901,0.022968,0.620141,0.614841,0.620141,0.616608,0.616608,0.614841,0.019435,0.022968,0.019435,0.616608,0.028269,0.217699,0.019435,0.019435,0.017668,0.017668,0.026502,0.618375,0.015901,0.021201,0.611307,0.616608,0.017668,0.021201,0.224779,0.019435,0.024735,0.017668,0.021201,0.614841,0.618375,0.614841,0.219469,0.021201,0.609541,0.017668,0.618375,0.021201,0.017668,0.017668,0.611307,0.024735,0.021201,0.017668,0.021201,0.019435,0.017668,0.616608,0.021201,0.019435,0.022968,0.613074,0.017668,0.614841,0.021201,0.618375,0.019435,0.019435,0.015901,0.616608,0.017668,0.021201,0.021201,0.611307,0.614841,0.614841,0.616608,0.214159,0.609541,0.019435,0.021201,0.019435,0.021201,0.017668,0.024735,0.616608,0.017668,0.019435,0.019435,0.219469,0.609541,0.021201,0.613074,0.022968,0.030035,0.019435,0.383392,0.383392,0.019435,0.017668,0.015901,0.602473,0.008834,0.021201,0.017668,0.022968,0.021201,0.019435,0.618375,0.024735,0.019435,0.215929,0.618375,0.017668,0.017668,0.022968,0.017668
H3N2CY112693,0.598940,0.595406,0.617699,0.597173,0.067138,0.600707,0.597173,0.598940,0.598940,0.617699,0.617699,0.597173,0.597173,0.598940,0.595406,0.617699,0.597173,0.595406,0.611307,0.597173,0.597173,0.598940,0.597173,0.602473,0.074205,0.597173,0.010601,0.602473,0.597173,0.598940,0.600707,0.598940,0.595406,0.597173,0.598940,0.597173,0.600707,0.088339,0.012367,0.597173,0.045936,0.077739,0.617699,0.595406,0.600707,0.617699,0.595406,0.074205,0.595406,0.598940,0.598940,0.598940,0.598940,0.083039,0.033569,0.600707,0.598940,0.072438,0.602473,0.000000,0.597173,0.615929,0.051237,0.598940,0.600707,0.617699,0.070671,0.598940,0.598940,0.593640,0.597173,0.598940,0.054770,0.598940,0.615929,0.617699,0.595406,0.598940,0.621239,0.602473,0.598940,0.033569,0.086572,0.074205,0.598940,0.600707,0.597173,0.614159,0.617699,0.054770,0.617699,0.597173,0.598940,0.070671,0.083039,0.084806,0.072438,0.081272,0.074205,0.595406,0.600707,0.597173,0.074205,0.606007,0.615929,0.597173,0.598940,0.597173,0.597173,0.598940,0.026502,0.598940,0.597173,0.054770,0.070671,0.598940,0.598940,0.619469,0.597173,0.598940,0.598940,0.598940,0.075972,0.072438,0.074205,0.615929,0.598940,0.015901,0.597173,0.072438,0.598940,0.600707,0.597173,0.079505,0.600707,0.598940,0.600707,0.597173,0.602473,0.597173,0.079505,0.602473,0.597173,0.598940,0.074205,0.597173,0.070671,0.595406,0.086572,0.597173,0.597173,0.598940,0.072438,0.597173,0.597173,0.600707,0.024735,0.075972,0.070671,0.072438,0.617699,0.051237,0.598940,0.600707,0.598940,0.598940,0.597173,0.600707,0.077739,0.598940,0.595406,0.597173,0.615929,0.031802,0.598940,0.075972,0.598940,0.604240,0.597173,0.623675,0.632509,0.597173,0.598940,0.598940,0.022968,0.600707,0.597173,0.598940,0.600707,0.600707,0.598940,0.077739,0.600707,0.598940,0.617699,0.079505,0.597173,0.598940,0.598940,0.597173
H1N1CY052839,0.007067,0.008834,0.215929,0.014134,0.606007,0.007067,0.008834,0.005300,0.008834,0.215929,0.212389,0.007067,0.012367,0.008834,0.008834,0.214159,0.007067,0.008834,0.044170,0.005300,0.005300,0.014134,0.008834,0.014134,0.611307,0.007067,0.600707,0.028269,0.012367,0.012367,0.008834,0.012367,0.005300,0.007067,0.012367,0.010601,0.015901,0.613074,0.598940,0.008834,0.604240,0.607774,0.212389,0.005300,0.012367,0.217699,0.003534,0.611307,0.008834,0.008834,0.005300,0.008834,0.017668,0.616608,0.606007,0.014134,0.007067,0.613074,0.017668,0.597173,0.000000,0.215929,0.606007,0.008834,0.014134,0.217699,0.606007,0.007067,0.007067,0.007067,0.008834,0.007067,0.609541,0.007067,0.210619,0.217699,0.010601,0.007067,0.221239,0.017668,0.005300,0.607774,0.616608,0.607774,0.010601,0.015901,0.007067,0.214159,0.215929,0.606007,0.217699,0.007067,0.010601,0.614841,0.609541,0.614841,0.611307,0.611307,0.609541,0.007067,0.017668,0.007067,0.611307,0.015901,0.214159,0.007067,0.014134,0.007067,0.005300,0.014134,0.602473,0.010601,0.008834,0.606007,0.611307,0.008834,0.008834,0.221239,0.007067,0.015901,0.005300,0.008834,0.609541,0.613074,0.609541,0.215929,0.008834,0.604240,0.008834,0.613074,0.008834,0.008834,0.005300,0.606007,0.015901,0.008834,0.012367,0.012367,0.010601,0.005300,0.611307,0.008834,0.007067,0.010601,0.606007,0.005300,0.609541,0.008834,0.613074,0.007067,0.007067,0.007067,0.611307,0.008834,0.008834,0.012367,0.606007,0.609541,0.609541,0.611307,0.210619,0.604240,0.007067,0.008834,0.008834,0.008834,0.008834,0.015901,0.611307,0.008834,0.007067,0.007067,0.215929,0.604240,0.008834,0.607774,0.014134,0.022968,0.007067,0.379859,0.379859,0.007067,0.012367,0.010601,0.597173,0.012367,0.012367,0.008834,0.010601,0.008834,0.007067,0.613074,0.012367,0.010601,0.212389,0.613074,0.008834,0.005300,0.010601,0.005300
H1N1GQ896366,0.212389,0.214159,0.031858,0.221239,0.615929,0.214159,0.215929,0.215929,0.217699,0.028319,0.028319,0.215929,0.219469,0.215929,0.215929,0.021239,0.217699,0.217699,0.249558,0.215929,0.212389,0.219469,0.219469,0.221239,0.619469,0.212389,0.619469,0.219469,0.212389,0.219469,0.214159,0.215929,0.215929,0.217699,0.217699,0.219469,0.221239,0.612389,0.615929,0.215929,0.617699,0.615929,0.038938,0.215929,0.217699,0.015929,0.215929,0.617699,0.210619,0.212389,0.215929,0.217699,0.221239,0.619469,0.624779,0.219469,0.215929,0.617699,0.219469,0.615929,0.215929,0.000000,0.617699,0.215929,0.219469,0.012389,0.617699,0.214159,0.214159,0.214159,0.214159,0.210619,0.619469,0.217699,0.015929,0.012389,0.214159,0.215929,0.017699,0.221239,0.214159,0.624779,0.615929,0.615929,0.219469,0.224779,0.215929,0.008850,0.010619,0.617699,0.015929,0.215929,0.217699,0.617699,0.617699,0.615929,0.617699,0.617699,0.617699,0.217699,0.223009,0.215929,0.617699,0.223009,0.012389,0.214159,0.219469,0.215929,0.215929,0.217699,0.621239,0.217699,0.217699,0.621239,0.617699,0.212389,0.219469,0.015929,0.217699,0.219469,0.215929,0.219469,0.621239,0.617699,0.615929,0.010619,0.215929,0.621239,0.214159,0.621239,0.219469,0.214159,0.215929,0.617699,0.219469,0.217699,0.219469,0.217699,0.217699,0.214159,0.619469,0.215929,0.215929,0.214159,0.619469,0.212389,0.617699,0.215929,0.614159,0.217699,0.214159,0.215929,0.619469,0.217699,0.217699,0.219469,0.623009,0.615929,0.617699,0.615929,0.037168,0.617699,0.214159,0.219469,0.219469,0.212389,0.212389,0.223009,0.615929,0.214159,0.214159,0.214159,0.014159,0.621239,0.215929,0.615929,0.221239,0.221239,0.212389,0.382301,0.380531,0.217699,0.217699,0.217699,0.619469,0.214159,0.217699,0.215929,0.215929,0.215929,0.212389,0.612389,0.217699,0.214159,0.028319,0.621239,0.215929,0.214159,0.214159,0.212389
H3N2CY013389,0.606007,0.604240,0.621239,0.606007,0.042403,0.609541,0.606007,0.607774,0.607774,0.621239,0.621239,0.606007,0.606007,0.607774,0.604240,0.621239,0.606007,0.604240,0.618375,0.606007,0.606007,0.607774,0.606007,0.611307,0.061837,0.606007,0.054770,0.613074,0.606007,0.607774,0.609541,0.606007,0.604240,0.606007,0.607774,0.606007,0.609541,0.075972,0.049470,0.606007,0.021201,0.070671,0.621239,0.604240,0.607774,0.619469,0.604240,0.061837,0.604240,0.609541,0.607774,0.607774,0.607774,0.070671,0.070671,0.609541,0.607774,0.060071,0.611307,0.051237,0.606007,0.617699,0.000000,0.606007,0.609541,0.619469,0.058304,0.607774,0.607774,0.602473,0.606007,0.607774,0.028269,0.604240,0.617699,0.619469,0.604240,0.607774,0.623009,0.611307,0.607774,0.072438,0.074205,0.067138,0.607774,0.609541,0.606007,0.615929,0.619469,0.014134,0.619469,0.606007,0.607774,0.056537,0.070671,0.074205,0.060071,0.068905,0.061837,0.604240,0.609541,0.606007,0.065371,0.614841,0.617699,0.606007,0.607774,0.606007,0.606007,0.606007,0.058304,0.607774,0.606007,0.090106,0.051237,0.607774,0.607774,0.621239,0.606007,0.607774,0.607774,0.607774,0.063604,0.053004,0.063604,0.619469,0.607774,0.058304,0.606007,0.060071,0.607774,0.609541,0.606007,0.067138,0.607774,0.607774,0.607774,0.606007,0.611307,0.606007,0.072438,0.611307,0.606007,0.607774,0.067138,0.606007,0.058304,0.604240,0.075972,0.606007,0.606007,0.607774,0.063604,0.606007,0.606007,0.609541,0.065371,0.065371,0.058304,0.053004,0.621239,0.088339,0.607774,0.609541,0.607774,0.607774,0.606007,0.609541,0.065371,0.607774,0.604240,0.606007,0.619469,0.033569,0.607774,0.058304,0.607774,0.611307,0.606007,0.632509,0.643110,0.606007,0.607774,0.607774,0.049470,0.609541,0.606007,0.607774,0.609541,0.609541,0.607774,0.065371,0.609541,0.606007,0.621239,0.067138,0.606007,0.607774,0.609541,0.606007
H1N1JQ065201,0.008834,0.007067,0.215929,0.010601,0.606007,0.008834,0.007067,0.007067,0.007067,0.215929,0.212389,0.008834,0.008834,0.010601,0.010601,0.214159,0.008834,0.010601,0.045936,0.007067,0.007067,0.010601,0.010601,0.015901,0.611307,0.008834,0.600707,0.026502,0.010601,0.014134,0.010601,0.010601,0.007067,0.008834,0.008834,0.012367,0.012367,0.613074,0.598940,0.010601,0.604240,0.609541,0.212389,0.007067,0.014134,0.217699,0.008834,0.611307,0.010601,0.010601,0.007067,0.007067,0.014134,0.616608,0.606007,0.010601,0.005300,0.613074,0.017668,0.598940,0.008834,0.215929,0.606007,0.000000,0.015901,0.217699,0.606007,0.005300,0.008834,0.008834,0.010601,0.008834,0.609541,0.008834,0.210619,0.217699,0.012367,0.008834,0.221239,0.014134,0.007067,0.607774,0.616608,0.609541,0.008834,0.017668,0.008834,0.214159,0.215929,0.606007,0.217699,0.008834,0.012367,0.614841,0.609541,0.614841,0.611307,0.611307,0.609541,0.008834,0.014134,0.008834,0.611307,0.017668,0.214159,0.008834,0.012367,0.008834,0.007067,0.015901,0.602473,0.008834,0.010601,0.606007,0.611307,0.007067,0.010601,0.221239,0.008834,0.012367,0.007067,0.010601,0.609541,0.613074,0.609541,0.215929,0.010601,0.604240,0.007067,0.613074,0.010601,0.010601,0.007067,0.606007,0.012367,0.010601,0.008834,0.010601,0.012367,0.007067,0.611307,0.010601,0.008834,0.012367,0.607774,0.007067,0.609541,0.010601,0.613074,0.008834,0.008834,0.005300,0.611307,0.007067,0.010601,0.010601,0.606007,0.609541,0.609541,0.609541,0.210619,0.604240,0.008834,0.010601,0.010601,0.010601,0.007067,0.012367,0.611307,0.007067,0.008834,0.008834,0.215929,0.604240,0.010601,0.607774,0.010601,0.019435,0.008834,0.379859,0.379859,0.008834,0.008834,0.008834,0.597173,0.012367,0.010601,0.007067,0.012367,0.010601,0.008834,0.613074,0.014134,0.008834,0.212389,0.613074,0.007067,0.007067,0.012367,0.007067
H1N1JF929782,0.014134,0.015901,0.219469,0.021201,0.607774,0.014134,0.015901,0.012367,0.015901,0.219469,0.215929,0.014134,0.019435,0.015901,0.015901,0.217699,0.014134,0.015901,0.051237,0.012367,0.012367,0.021201,0.015901,0.021201,0.613074,0.014134,0.604240,0.033569,0.019435,0.019435,0.015901,0.019435,0.012367,0.014134,0.019435,0.017668,0.022968,0.614841,0.602473,0.015901,0.607774,0.611307,0.215929,0.012367,0.005300,0.221239,0.014134,0.613074,0.012367,0.015901,0.012367,0.015901,0.024735,0.618375,0.609541,0.021201,0.014134,0.614841,0.026502,0.600707,0.014134,0.219469,0.609541,0.015901,0.000000,0.221239,0.607774,0.014134,0.014134,0.014134,0.012367,0.014134,0.611307,0.014134,0.214159,0.221239,0.017668,0.014134,0.224779,0.024735,0.012367,0.611307,0.618375,0.611307,0.017668,0.022968,0.014134,0.217699,0.219469,0.609541,0.221239,0.014134,0.017668,0.616608,0.611307,0.616608,0.613074,0.613074,0.611307,0.014134,0.024735,0.014134,0.613074,0.022968,0.217699,0.014134,0.021201,0.014134,0.012367,0.021201,0.606007,0.017668,0.015901,0.609541,0.613074,0.015901,0.015901,0.224779,0.014134,0.022968,0.012367,0.015901,0.611307,0.614841,0.611307,0.219469,0.015901,0.607774,0.015901,0.614841,0.015901,0.015901,0.012367,0.607774,0.022968,0.012367,0.019435,0.019435,0.017668,0.012367,0.611307,0.015901,0.014134,0.017668,0.609541,0.012367,0.611307,0.015901,0.614841,0.014134,0.014134,0.014134,0.613074,0.015901,0.015901,0.019435,0.609541,0.611307,0.611307,0.613074,0.214159,0.607774,0.014134,0.015901,0.015901,0.015901,0.015901,0.022968,0.613074,0.015901,0.010601,0.014134,0.219469,0.607774,0.012367,0.609541,0.021201,0.030035,0.014134,0.383392,0.385159,0.014134,0.019435,0.017668,0.600707,0.021201,0.019435,0.015901,0.017668,0.015901,0.014134,0.614841,0.019435,0.017668,0.215929,0.614841,0.015901,0.012367,0.017668,0.012367
H1N1CY105150,0.214159,0.215929,0.024779,0.223009,0.617699,0.215929,0.219469,0.217699,0.219469,0.026549,0.023009,0.217699,0.221239,0.217699,0.217699,0.017699,0.219469,0.219469,0.251327,0.217699,0.214159,0.221239,0.221239,0.223009,0.621239,0.214159,0.621239,0.223009,0.214159,0.223009,0.215929,0.217699,0.217699,0.219469,0.219469,0.221239,0.223009,0.614159,0.617699,0.217699,0.619469,0.617699,0.031858,0.217699,0.219469,0.010619,0.217699,0.619469,0.212389,0.214159,0.217699,0.219469,0.223009,0.621239,0.624779,0.221239,0.217699,0.619469,0.221239,0.617699,0.217699,0.012389,0.619469,0.217699,0.221239,0.000000,0.619469,0.215929,0.215929,0.215929,0.215929,0.212389,0.621239,0.219469,0.010619,0.010619,0.215929,0.217699,0.012389,0.223009,0.215929,0.624779,0.617699,0.617699,0.221239,0.226549,0.217699,0.012389,0.007080,0.619469,0.010619,0.217699,0.219469,0.619469,0.619469,0.617699,0.619469,0.619469,0.619469,0.219469,0.224779,0.217699,0.619469,0.224779,0.007080,0.215929,0.223009,0.217699,0.217699,0.219469,0.621239,0.219469,0.219469,0.621239,0.619469,0.214159,0.221239,0.008850,0.219469,0.221239,0.217699,0.221239,0.623009,0.619469,0.617699,0.008850,0.217699,0.623009,0.217699,0.621239,0.221239,0.215929,0.217699,0.619469,0.221239,0.219469,0.221239,0.219469,0.219469,0.215929,0.621239,0.217699,0.217699,0.215929,0.621239,0.214159,0.619469,0.217699,0.615929,0.219469,0.215929,0.217699,0.621239,0.219469,0.219469,0.221239,0.623009,0.617699,0.619469,0.617699,0.031858,0.617699,0.215929,0.221239,0.219469,0.214159,0.214159,0.224779,0.617699,0.215929,0.215929,0.215929,0.012389,0.623009,0.217699,0.617699,0.223009,0.223009,0.214159,0.382301,0.380531,0.219469,0.219469,0.219469,0.621239,0.215929,0.219469,0.217699,0.217699,0.217699,0.214159,0.614159,0.219469,0.215929,0.024779,0.623009,0.219469,0.215929,0.215929,0.214159
H3N2EU516053,0.607774,0.604240,0.621239,0.606007,0.024735,0.609541,0.606007,0.607774,0.607774,0.621239,0.621239,0.606007,0.606007,0.609541,0.604240,0.621239,0.606007,0.604240,0.620141,0.606007,0.606007,0.609541,0.607774,0.611307,0.008834,0.606007,0.070671,0.609541,0.604240,0.609541,0.609541,0.606007,0.604240,0.606007,0.607774,0.607774,0.609541,0.030035,0.074205,0.609541,0.042403,0.024735,0.621239,0.604240,0.607774,0.619469,0.604240,0.010601,0.604240,0.609541,0.607774,0.607774,0.607774,0.022968,0.075972,0.607774,0.607774,0.007067,0.611307,0.070671,0.606007,0.617699,0.058304,0.606007,0.607774,0.619469,0.000000,0.607774,0.607774,0.606007,0.606007,0.607774,0.053004,0.609541,0.617699,0.621239,0.604240,0.607774,0.623009,0.611307,0.607774,0.077739,0.028269,0.019435,0.607774,0.611307,0.607774,0.615929,0.619469,0.060071,0.619469,0.607774,0.609541,0.017668,0.022968,0.030035,0.007067,0.021201,0.007067,0.604240,0.609541,0.606007,0.015901,0.614841,0.617699,0.606007,0.607774,0.606007,0.606007,0.606007,0.075972,0.607774,0.606007,0.093640,0.012367,0.607774,0.607774,0.621239,0.606007,0.607774,0.607774,0.609541,0.015901,0.012367,0.014134,0.617699,0.609541,0.077739,0.606007,0.008834,0.607774,0.609541,0.606007,0.022968,0.609541,0.607774,0.609541,0.606007,0.611307,0.606007,0.022968,0.611307,0.606007,0.607774,0.022968,0.606007,0.005300,0.607774,0.026502,0.607774,0.606007,0.607774,0.012367,0.606007,0.606007,0.609541,0.077739,0.014134,0.007067,0.012367,0.621239,0.091873,0.609541,0.609541,0.607774,0.607774,0.606007,0.609541,0.012367,0.607774,0.606007,0.606007,0.617699,0.061837,0.606007,0.017668,0.609541,0.607774,0.606007,0.632509,0.636042,0.606007,0.607774,0.607774,0.070671,0.609541,0.602473,0.607774,0.609541,0.609541,0.607774,0.012367,0.611307,0.607774,0.621239,0.015901,0.606007,0.607774,0.609541,0.606007
H1N1KC781158,0.007067,0.005300,0.214159,0.010601,0.607774,0.007067,0.005300,0.005300,0.005300,0.214159,0.210619,0.007067,0.008834,0.008834,0.008834,0.212389,0.007067,0.008834,0.044170,0.005300,0.005300,0.010601,0.008834,0.014134,0.613074,0.007067,0.602473,0.026502,0.008834,0.012367,0.008834,0.012367,0.005300,0.007067,0.008834,0.010601,0.012367,0.614841,0.600707,0.008834,0.606007,0.611307,0.210619,0.005300,0.012367,0.215929,0.007067,0.613074,0.008834,0.008834,0.005300,0.005300,0.014134,0.618375,0.607774,0.010601,0.003534,0.614841,0.015901,0.598940,0.007067,0.214159,0.607774,0.005300,0.014134,0.215929,0.607774,0.000000,0.007067,0.007067,0.008834,0.007067,0.611307,0.007067,0.208850,0.215929,0.010601,0.007067,0.219469,0.014134,0.005300,0.609541,0.618375,0.611307,0.007067,0.015901,0.007067,0.212389,0.214159,0.607774,0.215929,0.007067,0.010601,0.616608,0.611307,0.616608,0.613074,0.613074,0.611307,0.007067,0.014134,0.007067,0.613074,0.015901,0.212389,0.007067,0.010601,0.007067,0.005300,0.014134,0.604240,0.007067,0.008834,0.607774,0.613074,0.003534,0.008834,0.219469,0.007067,0.012367,0.005300,0.008834,0.611307,0.614841,0.611307,0.214159,0.008834,0.606007,0.005300,0.614841,0.008834,0.008834,0.005300,0.607774,0.012367,0.008834,0.008834,0.008834,0.010601,0.005300,0.613074,0.008834,0.007067,0.010601,0.609541,0.005300,0.611307,0.008834,0.614841,0.007067,0.007067,0.003534,0.613074,0.005300,0.008834,0.008834,0.607774,0.611307,0.611307,0.613074,0.208850,0.606007,0.007067,0.008834,0.008834,0.008834,0.005300,0.012367,0.613074,0.005300,0.007067,0.007067,0.214159,0.606007,0.008834,0.609541,0.010601,0.019435,0.007067,0.378092,0.378092,0.007067,0.008834,0.007067,0.598940,0.010601,0.008834,0.005300,0.010601,0.008834,0.007067,0.613074,0.012367,0.007067,0.210619,0.614841,0.005300,0.005300,0.010601,0.005300
H1N1JN171922,0.003534,0.008834,0.214159,0.014134,0.607774,0.003534,0.008834,0.005300,0.008834,0.214159,0.210619,0.007067,0.012367,0.008834,0.008834,0.212389,0.007067,0.008834,0.040636,0.005300,0.005300,0.014134,0.008834,0.014134,0.613074,0.007067,0.602473,0.028269,0.012367,0.012367,0.005300,0.012367,0.005300,0.007067,0.012367,0.010601,0.015901,0.614841,0.600707,0.008834,0.606007,0.611307,0.210619,0.005300,0.012367,0.215929,0.007067,0.613074,0.008834,0.005300,0.005300,0.008834,0.017668,0.618375,0.607774,0.014134,0.007067,0.614841,0.019435,0.598940,0.007067,0.214159,0.607774,0.008834,0.014134,0.215929,0.607774,0.007067,0.000000,0.007067,0.008834,0.003534,0.611307,0.007067,0.208850,0.215929,0.010601,0.007067,0.219469,0.017668,0.005300,0.609541,0.618375,0.611307,0.010601,0.015901,0.007067,0.212389,0.214159,0.607774,0.215929,0.007067,0.010601,0.616608,0.611307,0.616608,0.613074,0.613074,0.611307,0.007067,0.017668,0.007067,0.613074,0.015901,0.212389,0.007067,0.014134,0.007067,0.005300,0.010601,0.604240,0.010601,0.008834,0.607774,0.613074,0.008834,0.008834,0.219469,0.007067,0.015901,0.005300,0.008834,0.611307,0.614841,0.611307,0.214159,0.008834,0.606007,0.008834,0.614841,0.008834,0.005300,0.005300,0.607774,0.015901,0.008834,0.012367,0.012367,0.007067,0.005300,0.613074,0.005300,0.007067,0.007067,0.609541,0.005300,0.611307,0.008834,0.614841,0.007067,0.007067,0.007067,0.613074,0.008834,0.008834,0.012367,0.607774,0.611307,0.611307,0.613074,0.208850,0.606007,0.003534,0.008834,0.008834,0.005300,0.008834,0.015901,0.613074,0.008834,0.007067,0.007067,0.214159,0.606007,0.008834,0.609541,0.014134,0.022968,0.007067,0.381625,0.381625,0.007067,0.012367,0.010601,0.598940,0.014134,0.012367,0.008834,0.007067,0.005300,0.007067,0.614841,0.010601,0.010601,0.210619,0.614841,0.008834,0.005300,0.007067,0.005300
H1N1CY057042,0.007067,0.008834,0.214159,0.014134,0.606007,0.007067,0.008834,0.005300,0.008834,0.214159,0.210619,0.007067,0.012367,0.008834,0.008834,0.212389,0.007067,0.008834,0.044170,0.005300,0.005300,0.012367,0.007067,0.014134,0.609541,0.007067,0.597173,0.028269,0.012367,0.010601,0.008834,0.012367,0.005300,0.007067,0.012367,0.010601,0.015901,0.611307,0.595406,0.005300,0.600707,0.607774,0.210619,0.005300,0.012367,0.215929,0.007067,0.609541,0.008834,0.008834,0.005300,0.008834,0.017668,0.614841,0.602473,0.014134,0.007067,0.611307,0.019435,0.593640,0.007067,0.214159,0.602473,0.008834,0.014134,0.215929,0.606007,0.007067,0.007067,0.000000,0.008834,0.007067,0.606007,0.005300,0.208850,0.215929,0.007067,0.007067,0.219469,0.017668,0.005300,0.604240,0.614841,0.607774,0.010601,0.014134,0.005300,0.212389,0.214159,0.602473,0.215929,0.005300,0.008834,0.613074,0.607774,0.613074,0.609541,0.609541,0.609541,0.007067,0.017668,0.007067,0.609541,0.015901,0.212389,0.007067,0.014134,0.007067,0.005300,0.014134,0.598940,0.010601,0.008834,0.602473,0.609541,0.008834,0.008834,0.219469,0.007067,0.015901,0.005300,0.007067,0.607774,0.611307,0.607774,0.214159,0.007067,0.600707,0.008834,0.611307,0.008834,0.008834,0.005300,0.604240,0.015901,0.008834,0.012367,0.012367,0.010601,0.005300,0.609541,0.008834,0.007067,0.010601,0.606007,0.005300,0.607774,0.005300,0.613074,0.005300,0.007067,0.007067,0.609541,0.008834,0.008834,0.012367,0.602473,0.607774,0.607774,0.611307,0.208850,0.600707,0.005300,0.008834,0.008834,0.008834,0.008834,0.015901,0.609541,0.008834,0.005300,0.007067,0.214159,0.600707,0.008834,0.607774,0.012367,0.022968,0.007067,0.376325,0.376325,0.007067,0.012367,0.010601,0.593640,0.014134,0.012367,0.008834,0.010601,0.008834,0.007067,0.611307,0.010601,0.010601,0.210619,0.611307,0.008834,0.005300,0.010601,0.005300
H1N1JQ364991,0.008834,0.010601,0.214159,0.015901,0.606007,0.008834,0.010601,0.007067,0.010601,0.214159,0.210619,0.008834,0.014134,0.010601,0.010601,0.212389,0.008834,0.010601,0.045936,0.007067,0.007067,0.015901,0.010601,0.015901,0.611307,0.008834,0.600707,0.028269,0.014134,0.014134,0.010601,0.014134,0.007067,0.008834,0.014134,0.008834,0.017668,0.613074,0.598940,0.010601,0.604240,0.609541,0.210619,0.007067,0.010601,0.215929,0.008834,0.611307,0.005300,0.010601,0.007067,0.010601,0.019435,0.616608,0.606007,0.015901,0.008834,0.613074,0.017668,0.597173,0.008834,0.214159,0.606007,0.010601,0.012367,0.215929,0.606007,0.008834,0.008834,0.008834,0.000000,0.008834,0.609541,0.008834,0.208850,0.215929,0.012367,0.008834,0.219469,0.019435,0.007067,0.607774,0.616608,0.609541,0.012367,0.017668,0.008834,0.212389,0.214159,0.606007,0.215929,0.005300,0.012367,0.614841,0.609541,0.614841,0.611307,0.611307,0.609541,0.008834,0.019435,0.008834,0.611307,0.017668,0.212389,0.008834,0.015901,0.008834,0.007067,0.015901,0.602473,0.012367,0.010601,0.606007,0.611307,0.010601,0.010601,0.219469,0.008834,0.017668,0.007067,0.010601,0.609541,0.613074,0.609541,0.214159,0.010601,0.604240,0.010601,0.613074,0.010601,0.010601,0.007067,0.606007,0.017668,0.007067,0.014134,0.014134,0.012367,0.007067,0.611307,0.010601,0.008834,0.012367,0.607774,0.007067,0.609541,0.010601,0.613074,0.008834,0.008834,0.008834,0.611307,0.010601,0.010601,0.014134,0.606007,0.609541,0.609541,0.611307,0.208850,0.604240,0.008834,0.010601,0.010601,0.010601,0.010601,0.017668,0.611307,0.010601,0.008834,0.008834,0.214159,0.604240,0.010601,0.607774,0.015901,0.024735,0.008834,0.378092,0.378092,0.008834,0.014134,0.012367,0.597173,0.015901,0.014134,0.010601,0.012367,0.010601,0.008834,0.613074,0.014134,0.012367,0.210619,0.613074,0.010601,0.007067,0.012367,0.007067
